ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes,city_location,lea_name,is_magnet,ap_count,stem_score,arts_participants,world_lang,norm_ap_count,norm_arts,norm_world_lang
060141014330,Hansen Elementary,37.760795,-121.553138,868.0,35.0,1,1,24.8,0.0579351820915469,0.0616695059625213,0.0,0.001713062098501,Mountain House,Lammersville Joint Unified,0,0,0.1502,127,193,0.0,0.1983050847457627,0.04749015748031496
060141014521,Julius Cordes Elementary,37.761875,-121.53958,796.0,33.0,1,1,24.12121212121212,0.0531239558970932,0.0599349543131485,0.0,0.001713062098501,Mountain House,Lammersville Joint Unified,0,0,0.0271,144,73,0.0,0.22711864406779658,0.01796259842519685
060141402792,Santa Barbara Charter,34.4499,-119.8351,276.0,13.0,1,1,21.23076923076923,0.0183762111593718,0.0525488140479622,-4.0,0.0,Goleta,Santa Barbara Unified,0,0,0.1,193,18,0.0,0.3101694915254237,0.0044291338582677165
060141406015,Adams Elementary,34.4325,-119.7346,522.0,31.0,1,1,16.838709677419356,0.0348145673237554,0.041325493213167,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.118,280,126,0.0,0.4576271186440678,0.031003937007874016
060141406016,Cleveland Elementary,34.4287,-119.6718,273.0,17.0,1,1,16.058823529411764,0.0181757434012696,0.0393325984567591,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0818,103,55,0.0,0.15762711864406778,0.013533464566929134
060141406017,Dos Pueblos Senior High,34.4384,-119.879,2020.0,87.0,3,1,23.2183908045977,0.1349148012028065,0.0576279151735886,689.0,0.2967880085653105,Goleta,Santa Barbara Unified,0,0,0.1435,229,699,0.0,0.3711864406779661,0.171998031496063
060141406018,Franklin Elementary,34.4257,-119.6783,443.0,24.0,1,1,18.45833333333333,0.0295355830270631,0.0454642248722316,-4.0,0.0,Santa Barbara,Santa Barbara Unified,1,0,0.3428,229,132,0.0,0.3711864406779661,0.03248031496062992
060141406020,Goleta Valley Junior High,34.45,-119.8351,744.0,37.0,2,1,20.10810810810811,0.049649181423321,0.0496800036834108,-4.0,0.0,Goleta,Santa Barbara Unified,0,0,0.0261,255,200,0.0,0.4152542372881356,0.049212598425196846
060141406021,Harding University Partnership,34.4163,-119.7212,322.0,18.0,1,1,17.88888888888889,0.0214500501169395,0.0440090857467348,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0912,206,56,0.0,0.33220338983050846,0.013779527559055118
060141406022,La Colina Junior High,34.4493,-119.7562,898.0,40.0,2,1,22.45,0.0599398596725693,0.0556643952299829,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.1892,292,117,0.0,0.4779661016949152,0.02878937007874016
060141406023,La Cuesta Continuation High,34.4213,-119.6959,115.0,7.0,3,4,16.428571428571427,0.007617774807885,0.0402774397663665,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0419,222,43,0.0,0.3593220338983051,0.010580708661417323
060141406024,La Cumbre Junior High,34.4241,-119.7281,491.0,26.0,2,1,18.884615384615383,0.0327430671566989,0.0465535316472284,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.1436,286,33,0.0,0.4677966101694915,0.00812007874015748
060141406025,Monroe Elementary,34.4049,-119.7308,328.0,21.0,1,1,15.61904761904762,0.021850985633144,0.0382088099294232,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0706,101,103,0.0,0.1542372881355932,0.025344488188976378
060141406028,Roosevelt Elementary,34.4365,-119.7102,433.0,24.0,1,1,18.041666666666668,0.0288673571667223,0.0443994889267461,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0312,125,26,0.0,0.19491525423728812,0.0063976377952755905
060141406029,San Marcos Senior High,34.4376,-119.7869,1998.0,90.0,3,1,22.2,0.1334447043100568,0.0550255536626916,658.0,0.2835117773019271,Santa Barbara,Santa Barbara Unified,0,0,0.0465,125,173,0.0,0.19491525423728812,0.042568897637795276
060141406030,Santa Barbara Junior High,34.4265,-119.6887,630.0,34.0,2,1,18.529411764705884,0.042031406615436,0.0456458562982262,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0289,225,193,0.0,0.3644067796610169,0.04749015748031496
060141406031,Santa Barbara Senior High,34.4295,-119.6942,2178.0,102.0,3,1,21.352941176470587,0.1454727697961911,0.0528610081170458,693.0,0.2985010706638115,Santa Barbara,Santa Barbara Unified,0,0,0.0595,175,291,0.0,0.2796610169491525,0.07160433070866142
060141406032,Washington Elementary,34.3985,-119.7213,537.0,30.0,1,1,17.9,0.0358169061142666,0.044037478705281,-4.0,0.0,Santa Barbara,Santa Barbara Unified,1,0,0.3656,183,38,0.0,0.29322033898305083,0.009350393700787402
060141408347,Santa Barbara Community Academy,34.4237,-119.7279,220.0,12.0,1,1,18.33333333333333,0.0146341463414634,0.045144804088586,-4.0,0.0,Santa Barbara,Santa Barbara Unified,1,0,0.6115,138,28,0.0,0.21694915254237288,0.006889763779527559
060141408980,McKinley Elementary,34.4078,-119.7022,244.0,13.0,1,1,18.76923076923077,0.0162378884062813,0.0462586816930939,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.1632,57,95,0.0,0.07966101694915255,0.023375984251968504
060141412435,Alta Vista Alternative High,34.4213,-119.6957,126.0,11.0,3,4,11.454545454545457,0.0083528232542599,0.0275669815703887,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.1784,45,15,0.0,0.05932203389830508,0.0036909448818897637
060141412760,Alta Vista,34.4213,-119.6956,51.0,2.0,1,4,25.5,0.0033411293017039,0.0634582623509369,-4.0,0.0,Santa Barbara,Santa Barbara Unified,0,0,0.0176,168,13,0.0,0.2677966101694915,0.0031988188976377952
060141500147,American Union Elementary,36.6336,-119.8421,308.0,19.0,1,1,16.210526315789473,0.0205145339124624,0.0397202546400071,-4.0,0.0,Fresno,Washington Unified,0,0,0.2067,222,65,0.0,0.3593220338983051,0.015994094488188976
060141501784,West Fresno Middle,36.6965,-119.7941,318.0,19.0,2,1,16.736842105263158,0.0211827597728032,0.0410651842553573,-4.0,0.0,Fresno,Washington Unified,0,0,0.0841,154,111,0.0,0.24406779661016947,0.027312992125984252
060141501785,West Fresno Elementary,36.6954,-119.794,633.0,31.0,1,1,20.41935483870968,0.0422318743735382,0.050475353080178,-4.0,0.0,Fresno,Washington Unified,0,0,0.0411,133,118,0.0,0.20847457627118643,0.029035433070866142
060141506864,Washington High,36.6474,-119.7914,1252.0,59.0,3,1,21.220338983050848,0.0835950551286334,0.0525221609447636,329.0,0.1426124197002141,Fresno,Washington Unified,0,0,0.06,236,464,0.0,0.3830508474576271,0.11417322834645668
060141507896,Easton Continuation High,36.6503,-119.7955,23.0,1.0,3,4,23.0,0.0014700968927497,0.0570698466780238,-4.0,0.0,Fresno,Washington Unified,0,0,0.1203,141,2,0.0,0.22203389830508471,0.0004921259842519685
060141512820,Elm High,36.6503,-119.7956,32.0,2.0,3,4,16.0,0.0020715001670564,0.0391822827938671,-4.0,0.0,Fresno,Washington Unified,0,0,0.1278,217,4,0.0,0.3508474576271186,0.000984251968503937
060141806994,Francis J. White Learning Center,36.425907,-119.104871,427.0,21.0,1,1,20.33333333333333,0.0284664216505178,0.0502555366269165,-4.0,0.0,Woodlake,Woodlake Unified,0,0,0.0582,261,141,0.0,0.4254237288135593,0.03469488188976378
060141806995,Woodlake Valley Middle,36.421017,-119.100799,463.0,21.0,2,1,22.047619047619047,0.0308720347477447,0.054636164516914,-4.0,0.0,Woodlake,Woodlake Unified,0,0,0.0388,191,170,0.0,0.30677966101694915,0.041830708661417325
060141806996,Woodlake High,36.419551,-119.102898,678.0,29.0,3,1,23.379310344827587,0.0452388907450718,0.0580391235387417,362.0,0.1567451820128479,Woodlake,Woodlake Unified,0,0,0.2103,255,188,0.0,0.4152542372881356,0.04625984251968504
060141806997,Bravo Lake High,36.423165,-119.103001,32.0,2.0,3,4,16.0,0.0020715001670564,0.0391822827938671,-4.0,0.0,Woodlake,Woodlake Unified,0,0,0.1523,80,3,0.0,0.11864406779661017,0.0007381889763779527
060141808664,Woodlake Community Day,36.446817,-119.125035,8.0,1.0,3,4,8.0,0.0004677581022385,0.0187393526405451,-4.0,0.0,Woodlake,Woodlake Unified,0,0,0.1339,237,1,0.0,0.3847457627118644,0.00024606299212598425
060141809659,Castle Rock Elementary,36.41845,-119.089333,462.0,19.0,1,1,24.31578947368421,0.0308052121617106,0.0604321707163991,-4.0,0.0,Woodlake,Woodlake Unified,0,0,0.0201,84,163,0.0,0.12542372881355932,0.04010826771653543
060142001617,Fortuna Middle,40.596612,-124.158533,259.0,15.0,2,1,17.266666666666666,0.0172402271967925,0.0424190800681431,-4.0,0.0,Fortuna,Fortuna Elementary,0,0,0.2039,295,21,0.0,0.4830508474576271,0.005167322834645669
060142001618,Linell K. Walker Elementary,40.589123,-124.144707,276.0,13.0,1,1,21.23076923076923,0.0183762111593718,0.0525488140479622,-4.0,0.0,Fortuna,Fortuna Elementary,0,0,0.0181,130,16,0.0,0.20338983050847456,0.003937007874015748
060142005171,Norman G. Ambrosini Elementary,40.58021,-124.132173,334.0,16.0,1,1,20.875,0.0222519211493484,0.0516396933560477,-4.0,0.0,Fortuna,Fortuna Elementary,0,0,0.206,130,41,0.0,0.20338983050847456,0.010088582677165354
060142005172,Toddy Thomas Middle,40.568716,-124.136782,264.0,14.0,2,1,18.857142857142858,0.0175743401269629,0.0464833292771964,-4.0,0.0,Fortuna,Fortuna Elementary,0,0,0.0815,163,46,0.0,0.25932203389830505,0.011318897637795276
060142106105,Barbara Webster Elementary,34.3598,-119.059,314.0,16.0,1,1,19.625,0.0209154694286668,0.0484454855195911,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.0957,130,96,0.0,0.20338983050847456,0.023622047244094488
060142106106,Blanchard Elementary,34.3431,-119.0865,272.0,15.0,1,1,18.133333333333333,0.0181089208152355,0.0446337308347529,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.0638,222,93,0.0,0.3593220338983051,0.022883858267716536
060142106107,Glen City Elementary,34.3471,-119.0789,546.0,24.0,1,1,22.75,0.0364183093885733,0.0564310051107325,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.2061,49,184,0.0,0.06610169491525424,0.045275590551181105
060142106108,Grace Thille Elementary,34.3527,-119.0559,345.0,15.0,1,1,23.0,0.0229869695957233,0.0570698466780238,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.0698,25,84,0.0,0.02542372881355932,0.020669291338582675
060142106109,Isbell Middle,34.3492,-119.066,1051.0,48.0,2,1,21.89583333333333,0.0701637153357835,0.0542482964224872,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.1008,248,130,0.0,0.40338983050847455,0.03198818897637795
060142106110,McKevett Elementary,34.3586,-119.0629,303.0,15.0,1,1,20.2,0.020180420982292,0.0499148211243611,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.0783,114,37,0.0,0.17627118644067796,0.009104330708661417
060142106112,Thelma Bedell Elementary,34.3745,-119.0626,271.0,13.0,1,1,20.846153846153847,0.0180420982292014,0.051565980867514,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.1561,249,97,0.0,0.40508474576271186,0.02386811023622047
060142106113,Renaissance High,34.3545,-119.0735,119.0,6.0,3,4,19.83333333333333,0.0078850651520213,0.0489778534923339,-4.0,0.0,Santa Paula,Santa Paula Unified,0,0,0.1681,179,12,0.0,0.2864406779661017,0.002952755905511811
060142106114,Santa Paula High,34.3563,-119.0705,1763.0,74.0,3,1,23.824324324324323,0.1177413965920481,0.0591762972512546,685.0,0.2950749464668094,Santa Paula,Santa Paula Unified,0,0,0.139,186,163,0.0,0.29830508474576267,0.04010826771653543
060142207486,Pine Grove Youth Conservation Camp,38.411487,-120.639822,3.0,1.0,3,4,3.0,0.0001336451720681,0.0059625212947189,-4.0,0.0,Pine Grove,California Education Authority (CEA) Headquarters,0,0,0.1316,209,0,0.0,0.3372881355932203,0.0
060142207737,Johanna Boss High,37.891477,-121.199083,28.0,5.0,3,4,5.6,0.0018042098229201,0.0126064735945485,-4.0,0.0,Stockton,California Education Authority (CEA) Headquarters,0,0,0.203,162,3,0.0,0.2576271186440678,0.0007381889763779527
060142207739,N.A. Chaderjian High,37.891477,-121.199083,102.0,16.0,3,4,6.375,0.006749081189442,0.0145868824531516,-4.0,0.0,Stockton,California Education Authority (CEA) Headquarters,0,0,0.0994,79,8,0.0,0.11694915254237288,0.001968503937007874
060142207920,Mary B. Perry High,34.243158,-119.105887,71.0,14.0,3,4,5.071428571428571,0.0046775810223855,0.0112557799951326,-4.0,0.0,Camarillo,California Education Authority (CEA) Headquarters,0,0,0.0989,277,19,0.0,0.4525423728813559,0.004675196850393701
060142301501,Lincoln Elementary,36.29343,-119.13709,513.0,23.0,1,1,22.30434782608696,0.0342131640494487,0.0552922005777349,-4.0,0.0,Exeter,Exeter Unified,0,0,0.0125,51,201,0.0,0.06949152542372881,0.04945866141732284
060142301502,Rocky Hill Elementary,36.302972,-119.141488,548.0,25.0,1,1,21.92,0.0365519545606414,0.0543100511073253,-4.0,0.0,Exeter,Exeter Unified,0,0,0.1474,129,120,0.0,0.20169491525423727,0.02952755905511811
060142301504,Exeter Union High,36.297767,-119.134973,864.0,38.0,3,1,22.73684210526316,0.0576678917474106,0.0563973818703487,782.0,0.3366167023554604,Exeter,Exeter Unified,1,0,0.428,100,219,0.0,0.15254237288135591,0.05388779527559055
060142301505,Kaweah High,36.297611,-119.128726,38.0,2.0,3,4,19.0,0.0024724356832609,0.0468483816013628,-4.0,0.0,Exeter,Exeter Unified,0,0,0.1079,250,6,0.0,0.4067796610169491,0.0014763779527559055
060142307466,Exeter Independent Study (Alternative),36.297611,-119.128726,86.0,1.0,4,4,86.0,0.0056799198128967,0.2180579216354344,-4.0,0.0,Exeter,Exeter Unified,0,0,0.0982,217,29,0.0,0.3508474576271186,0.007135826771653543
060142310336,Wilson Middle,36.292965,-119.148825,583.0,24.0,2,1,24.291666666666668,0.0388907450718342,0.0603705281090289,-4.0,0.0,Exeter,Exeter Unified,0,0,0.135,213,88,0.0,0.34406779661016945,0.021653543307086614
060142600516,Bonsall Elementary,33.287159,-117.218514,867.0,36.0,1,1,24.08333333333333,0.0578683595055128,0.0598381601362862,-4.0,0.0,Bonsall,Bonsall Unified,0,0,0.1443,140,152,0.0,0.22033898305084745,0.03740157480314961
060142606481,Vivian Banks Charter,33.36578,-117.073417,92.0,6.0,1,1,15.333333333333334,0.0060808553291012,0.0374787052810902,-4.0,0.0,Pala,Bonsall Unified,1,0,0.3272,91,20,0.0,0.1372881355932203,0.004921259842519685
060142609519,Norman L. Sullivan Middle,33.297355,-117.175041,490.0,26.0,2,1,18.846153846153847,0.0326762445706648,0.0464552483291835,-4.0,0.0,Bonsall,Bonsall Unified,0,0,0.0252,74,25,0.0,0.10847457627118644,0.006151574803149606
060142611749,Bonsall West Elementary,33.26414,-117.292341,418.0,18.0,1,1,23.22222222222222,0.0278650183762111,0.0576377058489494,-4.0,0.0,Oceanside,Bonsall Unified,0,0,0.092,32,140,0.0,0.037288135593220334,0.0344488188976378
060142613751,Bonsall High,33.297355,-117.175041,335.0,18.0,3,1,18.61111111111111,0.0223187437353825,0.045854628052243,64.0,0.0291220556745182,Bonsall,Bonsall Unified,0,0,0.1633,255,20,0.0,0.4152542372881356,0.004921259842519685
060142700722,Williams Ranch Elementary,39.255702,-121.198999,188.0,12.0,1,1,15.666666666666666,0.0124958235883728,0.0383304940374787,-4.0,0.0,Penn Valley,Penn Valley Union Elementary,0,0,0.0972,137,66,0.0,0.21525423728813559,0.01624015748031496
060142702295,Vantage Point Charter,39.195037,-121.181187,44.0,1.0,4,1,44.0,0.0028733711994654,0.110732538330494,-4.0,0.0,Penn Valley,Penn Valley Union Elementary,0,0,0.2041,430,15,0.0,0.711864406779661,0.0036909448818897637
060142704919,Ready Springs Elementary,39.195037,-121.181187,332.0,15.0,1,1,22.133333333333333,0.0221182759772803,0.0548551959114139,-4.0,0.0,Penn Valley,Penn Valley Union Elementary,0,0,0.11,20,93,0.0,0.01694915254237288,0.022883858267716536
060142806990,Juan De Anza Elementary,33.922432,-118.371631,589.0,23.0,1,1,25.60869565217392,0.0392916805880387,0.0637360195541071,-4.0,0.0,Hawthorne,Wiseburn Unified,0,0,0.1206,186,170,0.0,0.29830508474576267,0.041830708661417325
060142806992,Juan Cabrillo Elementary,33.910267,-118.372223,469.0,20.0,1,1,23.45,0.0312729702639492,0.0582197614991482,-4.0,0.0,Hawthorne,Wiseburn Unified,0,0,0.2047,93,65,0.0,0.1406779661016949,0.015994094488188976
060142806993,Richard Henry Dana Middle,33.90876,-118.376525,956.0,36.0,2,1,26.55555555555556,0.0638155696625459,0.0661555934128336,-4.0,0.0,Hawthorne,Wiseburn Unified,0,0,0.0928,166,251,0.0,0.26440677966101694,0.06176181102362205
060142807146,138th Street,33.906946,-118.375218,442.0,15.0,1,1,29.466666666666665,0.029468760441029,0.0735945485519591,-4.0,0.0,Hawthorne,Wiseburn Unified,0,0,0.1074,288,170,0.0,0.47118644067796606,0.041830708661417325
060142814278,Success Learning Center,33.908026,-118.378282,21.0,3.0,4,2,7.0,0.0013364517206815,0.0161839863713798,0.0,0.001713062098501,Hawthorne,Wiseburn Unified,0,0,0.0834,284,6,0.0,0.4644067796610169,0.0014763779527559055
060144206694,Upper Lake Elementary,39.16555,-122.90489,377.0,18.0,1,1,20.944444444444443,0.0251252923488139,0.0518171493469619,-4.0,0.0,Upper Lake,Upper Lake Unified,0,0,0.1861,294,77,0.0,0.4813559322033898,0.01894685039370079
060144206695,Clover Valley High (Continuation),39.165055,-122.90228,13.0,1.0,3,4,13.0,0.0008018710324089,0.0315161839863713,-4.0,0.0,Upper Lake,Upper Lake Unified,0,0,0.1611,172,4,0.0,0.2745762711864407,0.000984251968503937
060144206696,Upper Lake High,39.165055,-122.90228,353.0,16.0,3,1,22.0625,0.0235215502839959,0.0546741908006814,56.0,0.025695931477516,Upper Lake,Upper Lake Unified,0,0,0.1705,26,97,0.0,0.02711864406779661,0.02386811023622047
060144210121,Upper Lake Middle,39.163429,-122.901802,163.0,9.0,2,1,18.11111111111111,0.0108252589375208,0.0445769449176604,-4.0,0.0,Upper Lake,Upper Lake Unified,0,0,0.0965,94,44,0.0,0.14237288135593218,0.010826771653543307
060146112419,Magnolia Science Academy Santa Ana,33.744302,-117.908212,513.0,33.0,4,1,15.545454545454543,0.0342131640494487,0.0380207526715192,0.0,0.001713062098501,Santa Ana,Magnolia Science Academy Santa Ana District,0,0,0.4092,19,128,0.0,0.015254237288135592,0.031496062992125984
060146207308,River Valley Charter,32.853301,-116.939229,233.0,12.0,3,1,19.416666666666668,0.0155028399599064,0.0479131175468483,0.0,0.001713062098501,Lakeside,River Valley Charter District,0,0,0.055,201,76,0.0,0.32372881355932204,0.018700787401574805
060146314373,Vista Springs Charter,33.220727,-117.234405,217.0,10.0,4,1,21.7,0.0144336785833611,0.053747870528109,0.0,0.001713062098501,Vista,Vista Springs Charter District,0,0,0.1809,67,57,0.0,0.09661016949152543,0.014025590551181102
060146413054,Community Montessori,33.129492,-117.112154,739.0,31.0,1,1,23.83870967741936,0.0493150684931506,0.0592130570973237,0.0,0.001713062098501,Escondido,Community Montessori District,0,0,0.048,177,53,0.0,0.2830508474576271,0.013041338582677165
060146512041,Oakland Charter High,37.78591,-122.219635,453.0,20.0,3,1,22.65,0.0302038088874039,0.056175468483816,0.0,0.001713062098501,Oakland,Oakland Charter High District,0,0,0.0148,59,62,0.0,0.08305084745762711,0.015255905511811024
060146613973,Girls Athletic Leadership School Los Angeles,34.216658,-118.44931,166.0,12.0,2,1,13.833333333333334,0.0110257266956231,0.0336456558773424,0.0,0.001713062098501,Panorama City,Girls Athletic Leadership School Los Angeles District,0,0,0.1417,67,51,0.0,0.09661016949152543,0.012549212598425197
060146708155,Pacific Community Charter,38.913248,-123.692667,65.0,4.0,4,1,16.25,0.004276645506181,0.0398211243611584,0.0,0.001713062098501,Point Arena,Pacific Community Charter District,0,0,0.1805,451,22,0.0,0.747457627118644,0.0054133858267716535
060146814198,America's Finest Charter,32.712839,-117.098047,481.0,28.0,4,1,17.178571428571427,0.0320748412963581,0.0421939644682404,0.0,0.001713062098501,San Diego,America's Finest Charter District,0,0,0.0929,56,43,0.0,0.07796610169491526,0.010580708661417323
060146913015,Sycamore Valley Academy,36.298113,-119.42025,388.0,15.0,1,1,25.866666666666667,0.0258603407951887,0.0643952299829642,0.0,0.001713062098501,Visalia,Sycamore Valley Academy District,1,0,0.6264,141,154,0.0,0.22203389830508471,0.03789370078740158
060147014100,Crete Academy,33.984455,-118.331238,219.0,11.0,1,1,19.90909090909091,0.0145673237554293,0.0491714418460585,0.0,0.001713062098501,Los Angeles,Crete Academy District,0,0,0.2994,105,11,0.0,0.16101694915254236,0.0027066929133858267
060147110830,Accelerated Charter Elementary,34.015085,-118.273361,514.0,20.0,1,1,25.7,0.0342799866354828,0.06396933560477,0.0,0.001713062098501,Los Angeles,Accelerated Charter Elementary District,0,0,0.0906,272,85,0.0,0.4440677966101695,0.020915354330708662
060147211464,Ocean Grove Charter,37.168387,-122.134761,3084.0,131.0,4,1,23.541984732824428,0.2060140327430671,0.0584548161826859,0.0,0.001713062098501,Boulder Creek,Ocean Grove Charter District,1,0,0.3349,404,469,0.0,0.6677966101694915,0.11540354330708662
